filename,cluster,x,y
Archisman Ghosh_2025_Survival of the Optimized- An Evolutionary Approac_intro.txt,-1,1.8515615,6.697556
Ari Mizel_2003_Mimicking Time Evolution within a Quantum Ground S_intro.txt,13,1.8327441,2.44824
Ari Mizel_2014_Spatial quantum error correction threshold_intro.txt,25,-1.7141036,7.976137
Ariel Danan_2012_Practical Quantum Bit Commitment Protocol_intro.txt,5,1.6434511,1.3368363
Ariel Shlosberg_2021_Towards Demonstrating Fault Tolerance in Small Cir_intro.txt,29,-0.009307024,6.419766
Arindam Ghosh_2005_Experimental Measurement of Mixed State Geometric _intro.txt,-1,2.481385,4.5662646
Aritra Sarkar_2020_QuASeR -- Quantum Accelerated De Novo DNA Sequence_intro.txt,14,-0.76050466,3.2110493
Arjun Bhagoji_2015_Equivalence of 2D color codes (without translation_intro.txt,19,2.3013778,9.017116
"Arkadiusz Bochniak_2025_Quantum Mycielskians- symmetries, twin vertices an_intro.txt",0,5.1563025,2.584827
Arkady Plotnitsky_2019__Without in Any Way Disturbing the System_- Illumi_intro.txt,12,3.6164901,3.288313
Arlen Anderson_1995_Coupling ``Classical'' and Quantum Variables_intro.txt,12,3.5188746,3.2244081
Armanda O. Quintavalle_2021_ReShape- a decoder for hypergraph product codes_intro.txt,-1,0.15757804,9.115879
Armando Angrisani_2022_Quantum Local Differential Privacy and Quantum Sta_intro.txt,5,1.8883886,1.2303871
Armando Castañeda_2019_A Topological Perspective on Distributed Network A_intro.txt,3,2.8358934,8.077338
Armands Strikis_2020_Learning-based quantum error mitigation_intro.txt,-1,-2.1745436,4.949846
Arnaud Carignan-Dugas_2015_Characterizing Universal Gate Sets via Dihedral Be_intro.txt,8,1.5542903,7.3576193
Arne L. Grimsmo_2021_Quantum Error Correction with the Gottesman-Kitaev_intro.txt,30,-0.14083168,8.649543
Arpita Maitra_2015_A Resilient Quantum Secret Sharing Scheme_intro.txt,5,2.024244,1.3958945
Artur Ekert_2000_Basic concepts in quantum computation_intro.txt,0,4.870345,3.2744327
Artur F. Izmaylov_2019_Unitary partitioning approach to the measurement p_intro.txt,14,-1.1820663,4.5364127
Arun B. Aloshious_2018_On the Local Equivalence of 2D Color Codes and Sur_intro.txt,19,2.170131,8.810336
Arun K. Pati_2023_Exact Quantum Speed Limits_intro.txt,-1,2.1426172,3.4613183
Arun Kumar Pati_2017_Monogamy of Quantum Privacy_intro.txt,5,2.0358005,1.391691
Arvid Rolander_2021_Quantum error correction in the NISQ regime for se_intro.txt,-1,0.84578437,7.9414864
Arvind S Menon_2021_Q-means using variational quantum feature embeddin_intro.txt,4,-2.179457,2.7629528
Arvind W Kiwelekar_2025_Bridging Quantum Mechanics and Computing- A Primer_intro.txt,14,1.1101213,3.367987
Ashk Farjami_2019_Free fermion representation of the topological sur_intro.txt,19,2.2343283,8.791423
Ashley M. Stephens_2012_Hybrid-system approach to fault-tolerant quantum c_intro.txt,13,1.7334746,2.9372525
Ashley M. Stephens_2013_Fault-tolerant thresholds for quantum error correc_intro.txt,29,0.52720475,7.370267
Ashley M. Stephens_2013_High-threshold topological quantum error correctio_intro.txt,3,2.4182022,8.089506
Ashley M. Stephens_2014_Efficient fault-tolerant decoding of topological c_intro.txt,19,2.434056,9.094806
Ashley Montanaro_2015_Quantum algorithms- an overview_intro.txt,14,-0.1464699,3.0957375
Asier Galicia_2019_Enhanced connectivity of quantum hardware with dig_intro.txt,14,-0.5620247,3.7853336
Asish K. Kundu_2020_Origin of Suppression of Proximity Induced Superco_intro.txt,10,2.1615005,5.4700785
Asmae Benhemou_2023_Minimising surface-code failures using a color-cod_intro.txt,18,1.8282009,9.393524
Asmar Muqeet_2024_A Machine Learning-Based Error Mitigation Approach_intro.txt,24,-1.7100163,5.6957965
Atharv Joshi_2020_Quantum information processing with bosonic qubits_intro.txt,30,-0.10748922,8.823152
Atsushi Matsuo_2022_A SAT approach to the initial mapping problem in S_intro.txt,14,-0.06775578,3.6390285
Austin Adams_2021_Enabling a Programming Environment for an Experime_intro.txt,-1,0.059243046,5.2548523
Austin G. Fowler_2003_Quantum Error Correction on Linear Nearest Neighbo_intro.txt,-1,0.83326197,7.1188235
Austin G. Fowler_2007_Long-range coupling and scalable architecture for _intro.txt,21,1.6513554,5.6838574
Austin G. Fowler_2008_2-D color code quantum computation_intro.txt,17,1.7232757,7.7620797
Austin G. Fowler_2010_Surface code quantum error correction incorporatin_intro.txt,24,-2.4685524,5.9549894
Austin G. Fowler_2012_Low-overhead surface code logical Hadamard_intro.txt,17,1.6902814,8.028998
Austin G. Fowler_2012_Proof of finite surface code threshold for matchin_intro.txt,-1,-0.74844,5.480975
Austin G. Fowler_2012_Surface codes- Towards practical large-scale quant_intro.txt,17,1.635701,8.060881
Austin G. Fowler_2012_Time-optimal quantum computation_intro.txt,13,1.851852,2.419108
Austin G. Fowler_2012_Topological code Autotune_intro.txt,-1,1.3403473,7.3125005
Austin G. Fowler_2013_Minimum weight perfect matching of fault-tolerant _intro.txt,-1,0.72867453,7.394278
Austin G. Fowler_2013_Optimal complexity correction of correlated errors_intro.txt,24,-2.4229898,5.8785033
Austin G. Fowler_2013_Polyestimate- instantaneous open source surface co_intro.txt,-1,0.9867063,7.3281336
Austin G. Fowler_2014_Quantifying the effects of local many-qubit errors_intro.txt,17,1.380647,8.6262865
Austin G. Fowler_2014_Scalable extraction of error models from the outpu_intro.txt,-1,-1.4054332,7.114841
Austin Gilliam_2019_Grover Adaptive Search for Constrained Polynomial _intro.txt,3,2.8278947,8.04431
Austin Yubo He_2025_Discovering highly efficient low-weight quantum er_intro.txt,-1,1.2858216,9.639121
Avatar Tulsi_2016_Universal Quantum Algorithm_intro.txt,14,-0.6394887,3.8466198
Avimita Chatterjee_2023_Q-Pandora Unboxed- Characterizing Noise Resilience_intro.txt,17,1.0508518,8.251918
Avimita Chatterjee_2023_Quantum Error Correction For Dummies_intro.txt,27,-0.8696224,7.315621
Avimita Chatterjee_2024_A Comprehensive Cross-Model Framework for Benchmar_intro.txt,14,-0.52015096,4.1387663
Avimita Chatterjee_2024_Lattice Surgery for Dummies_intro.txt,-1,1.8897202,7.9703693
"Avimita Chatterjee_2024_Magic Mirror on the Wall, How to Benchmark Quantum_intro.txt",30,-0.4260562,8.430169
Avimita Chatterjee_2024_MITS- A Quantum Sorcerer Stone For Designing Surfa_intro.txt,-1,1.9847957,8.159897
Avimita Chatterjee_2024_Quantum Prometheus- Defying Overhead with Recycled_intro.txt,17,1.3242695,8.374995
Avimita Chatterjee_2025_The Q-Spellbook- Crafting Surface Code Layouts and_intro.txt,8,2.4554155,7.093951
Avraham Ben-Aroya_2009_Approximate quantum error correction for correlate_intro.txt,-1,-1.226994,7.3652573
Awais Khan_2020_Quantum Anonymity for Quantum Networks_intro.txt,5,1.8228502,1.3972584
Axel Dahlberg_2017_SimulaQron - A simulator for developing quantum in_intro.txt,14,0.28395998,2.9580328
Axel Schild_2019_Time in quantum mechanics- A fresh look on quantum_intro.txt,12,3.7442343,3.4396493
Azam Kheirollahi_2016_Two-qubit universal and state-dependent quantum cl_intro.txt,13,1.6167196,2.473169
Áron Márton_2023_Coherent errors and readout errors in the surface _intro.txt,17,1.0587732,8.534574
Áron Márton_2025_Lattice surgery-based logical state teleportation _intro.txt,18,1.6013772,9.366446
B. D. Clader_2021_Impact of correlations and heavy-tails on quantum _intro.txt,-1,-1.0404644,6.523177
B. Doucot_2004_Protected Qubits and Chern Simons theories in Jose_intro.txt,10,2.857435,5.7550716
B. Kanchibotla_2008_Transverse spin relaxation time in organic molecul_intro.txt,20,1.2692401,5.012283
B. L. Douglas_2007_Efficient quantum circuit implementation of quantu_intro.txt,1,0.4322961,1.6154416
B. M. Varbanov_2020_Leakage detection for a transmon-based surface cod_intro.txt,-1,2.0182896,9.0737295
B. Ram_2006_The quantum black hole in 2+1 dimensions_intro.txt,6,4.4163785,4.1478395
Balint Pato_2024_Logical coherence in 2D compass codes_intro.txt,-1,1.594457,9.57468
Bao-Jie Liu_2020_Leakage Suppression for Holonomic Quantum Gates_intro.txt,21,1.3553717,5.7193346
Baptiste Royer_2018_Qubit Parity Measurement by Parametric Driving in _intro.txt,27,-0.9577749,7.3200655
BAQIS Quafu Group_2023_Quafu-RL- The Cloud Quantum Computers based Quantu_intro.txt,4,-1.4895685,2.4306333
Barbara M. Terhal_2004_Fault-Tolerant Quantum Computation For Local Non-M_intro.txt,28,-0.2607793,6.7863326
Barbara M. Terhal_2013_Quantum Error Correction for Quantum Memories_intro.txt,-1,0.025869627,8.245644
Barry C Sanders_2024_Quantum Computation_intro.txt,14,0.7737511,3.5827482
Bartłomiej Gardas_2018_Quantum fluctuation theorem to benchmark quantum a_intro.txt,14,-0.85903686,2.929201
Behnam Pourhassan_2021_Quantum Work and Information Geometry of a Quantum_intro.txt,6,4.408922,4.1379642
"Bei Zeng_2007_Semi-Clifford operations, structure of $mathcal{C_intro.txt",8,1.8073986,7.210112
Bei Zeng_2007_Transversality versus Universality for Additive Qu_intro.txt,29,0.48645112,7.3812323
Ben Bar_2025_Layered KIK quantum error mitigation for dynamic c_intro.txt,24,-2.318066,5.452967
Ben Criger_2011_Study of Multiple Rounds of Error Correction in So_intro.txt,27,-0.86658543,6.988407
Ben Criger_2012_Quantum Error Correction with Mixed Ancilla Qubits_intro.txt,26,-0.06666175,7.972157
Ben Criger_2017_Multi-path Summation for Decoding 2D Topological C_intro.txt,18,2.032625,9.4727125
Ben Fortescue_2014_Fault-tolerance against loss for photonic FTQEC_intro.txt,3,2.5717945,7.936493
"Ben Freivogel_2016_Precursors, Gauge Invariance, and Quantum Error Co_intro.txt",-1,4.3255825,4.511042
Ben Jaderberg_2022_Recompilation-enhanced simulation of electron-phon_intro.txt,14,-0.49018195,4.08909
Ben Q. Baragiola_2019_All-Gaussian universality and fault tolerance with_intro.txt,-1,0.15638776,7.2176423
Ben Rudiak-Gould_2006_The sum-over-histories formulation of quantum comp_intro.txt,14,0.48817438,3.711541
Ben W. Reichardt_2012_Systematic distillation of composite Fibonacci any_intro.txt,10,2.8051248,6.0710206
Ben W. Reichardt_2018_Fault-tolerant quantum error correction for Steane_intro.txt,-1,-0.26970562,7.9692254
Bence Hetényi_2024_Creating entangled logical qubits in the heavy-hex_intro.txt,20,1.4987544,4.8762436
Beni Yoshida_2021_Recovery algorithms for Clifford Hayden-Preskill p_intro.txt,31,-1.4035149,8.549603
Benjamin C. B. Symons_2023_A Practitioner's Guide to Quantum Algorithms for O_intro.txt,14,-0.6808381,3.0996163
Benjamin J. Brown_2018_Universal fault-tolerant measurement-based quantum_intro.txt,10,2.433221,5.870322
Benjamin J. Brown_2019_A fault-tolerant non-Clifford gate for the surface_intro.txt,17,1.6309733,7.71491
Benjamin J. Brown_2019_Parallelized quantum error correction with fracton_intro.txt,18,2.1846077,9.4672165
Benjamin L. Brock_2024_Quantum Error Correction of Qudits Beyond Break-ev_intro.txt,-1,0.9952704,6.392941
Benjamin Lévi_2006_Efficient error characterization in Quantum Inform_intro.txt,24,-0.9680201,6.2285123
Benjamin McDonough_2022_Automated quantum error mitigation based on probab_intro.txt,24,-1.7813709,5.782346
Benjamin Musto_2017_A compositional approach to quantum functions_intro.txt,0,5.201986,2.6094375
Benjamin Rempfer_2024_Comparison of Superconducting NISQ Architectures_intro.txt,14,-0.2759944,3.3102899
Benjamin Schumacher_1996_Quantum data processing and error correction_intro.txt,16,2.9418678,2.6780655
Benjamin Schumacher_1997_Quantum privacy and quantum coherence_intro.txt,5,1.9914441,1.472002
Benjamin Schumacher_2000_Indeterminate-length quantum coding_intro.txt,30,-0.69877094,9.274089
Benjamin Schumacher_2000_Relative entropy in quantum information theory_intro.txt,16,2.9660733,2.7814322
Benjamin Schumacher_2001_Approximate quantum error correction_intro.txt,25,-1.7691479,7.978313
Benjamin Schumacher_2002_Entanglement and perfect quantum error correction_intro.txt,25,-1.8052108,8.072976
Benjamin Schumacher_2023_Quantum paradoxical knowledge_intro.txt,0,4.9612827,2.500173
Benjamin Weder_2024_Qunicorn- A Middleware for the Unified Execution A_intro.txt,14,0.3366108,2.7872367
Bernard Ousmane Sane_2023_Fight or Flight- Cosmic Ray-Induced Phonons and th_intro.txt,17,1.4882256,8.434239
Berry Groisman_2007__Quantumness_ versus _Classicality_ of Quantum Sta_intro.txt,-1,3.2986696,3.1895473
Biao-Liang Ye_2016_A note on one-way quantum deficit and quantum disc_intro.txt,15,2.6722095,3.2374625
Biao-Liang Ye_2018_Quantum correlations in critical $XXZ$ system and _intro.txt,11,2.7062073,3.8238103
Bikash K. Behera_2017_Experimental realization of quantum cheque using a_intro.txt,-1,1.2655053,1.4555713
Bilal A. Shaw_2010_Quantum Steganography and Quantum Error-Correction_intro.txt,2,3.7467856,5.0520487
Bin Cheng_2023_Noisy intermediate-scale quantum computers_intro.txt,24,-1.1805862,5.7716208
Bing Chen_2020_Detecting dynamical quantum phase transition via o_intro.txt,20,0.9686784,4.7578044
Biswabibek Bandyopadhyay_2020_Quantum manifestations of homogeneous and inhomoge_intro.txt,12,3.9177547,3.587
Biyao Yang_2015_Full quantum theory of control-not gate in ion-tra_intro.txt,-1,0.2343737,5.964481
Bo Yang_2023_Resource-efficient Generalized Quantum Subspace Ex_intro.txt,24,-1.390604,5.5841546
Bo-Bo Wei_2017_Quantum Work Relations and Response Theory in $ma_intro.txt,12,4.123779,3.2176526
Bo-Han Wu_2021_Continuous-variable quantum repeaters based on bos_intro.txt,13,1.7694764,2.7710052
BongJu Kim_2020_Linear algebra and quantum algorithm_intro.txt,14,0.58272284,3.2549722
Boris M. Varbanov_2023_Neural network decoder for near-term surface-code _intro.txt,18,1.5702002,9.305979
Borja Peropadre_2015_Microwave Boson Sampling_intro.txt,20,1.6344854,4.543801
Bradley A. Chase_2007_Efficient feedback controllers for continuous-time_intro.txt,25,-1.3767399,7.6501203
Brecht I. C Donvil_2023_On the unraveling of open quantum dynamics_intro.txt,11,2.5605352,3.7578003
Brecht. I. C Donvil_2023_Quantum Trajectory Approach to Error Mitigation_intro.txt,24,-1.4922757,5.920674
Brendan Reid_2024_A simple method for compiling quantum stabilizer c_intro.txt,8,1.7024488,7.257297
Brian Coyle_2022_Machine learning applications for noisy intermedia_intro.txt,4,-2.0677893,2.9552689
Brian Doolittle_2022_Variational Quantum Optimization of Nonlocality in_intro.txt,-1,-1.70937,3.6130013
Brian E. Arfeto_2025_GenSC-6G- A Prototype Testbed for Integrated Gener_intro.txt,18,2.5003061,9.40062
Bryan Eastin_2007_Error Channels and the Threshold for Fault-toleran_intro.txt,28,-0.31684324,6.8045115
Bryan Eastin_2008_Restrictions on Transversal Encoded Quantum Gate S_intro.txt,-1,-0.1590663,8.364644
Bryce Fuller_2025_Improved Quantum Computation using Operator Backpr_intro.txt,14,-0.65809184,4.1357193
Bumsig Kim_1995_On equivariant quantum cohomology_intro.txt,0,5.7069683,3.5120788
Burkhard Scharfenberger_2014_Coherent control of an NV$^-$ center with one adja_intro.txt,20,0.99627036,4.8871646
Byeongyong Park_2024_Reducing T-Count in quantum string matching algori_intro.txt,14,-0.3566448,2.8078945
Byungkyu Ahn_2016_Entanglement-assisted codeword stabilized quantum _intro.txt,31,-1.1394458,8.405794
"C. -L. Ho_2010_Quantum entanglement, unitary braid representation_intro.txt",0,5.4817524,3.2174418
C. A. Ryan_2008_Randomized benchmarking of single and multi-qubit _intro.txt,-1,-0.81209886,6.1576195
C. Adami_1998_Quantum computation with linear optics_intro.txt,-1,1.1024287,4.46425
C. H. Yang_2018_Silicon qubit fidelities approaching incoherent no_intro.txt,24,-0.8501837,6.0163007
C. Huang_2018_Universal Uncertainty Principle in Different Quant_intro.txt,12,3.627274,3.03537
C. J. Ballance_2015_High-fidelity quantum logic gates using trapped-io_intro.txt,22,0.43664393,5.43475
C. M. Chandrashekar_2010_Discrete-Time Quantum Walk - Dynamics and Applicat_intro.txt,1,0.43020743,1.6509356
C. Mora_2006_Quantum Kolmogorov complexity and its applications_intro.txt,-1,3.384291,4.364057
C. Ryan-Anderson_2024_High-fidelity and Fault-tolerant Teleportation of _intro.txt,29,0.80200887,6.4996667
C. S. Unnikrishnan_2019_Quantum Noise in Balanced Differential Measurement_intro.txt,-1,3.4042718,4.040067
C. Strynar_2023_Finding Optimal Training Parameters for Quantum Ge_intro.txt,4,-2.0314035,3.138554
C. Vlachou_2016_Quantum walks public key cryptographic system_intro.txt,5,1.2118428,1.1803317
Camille Coti_2016_Fault Tolerant QR Factorization for General Matric_intro.txt,-1,1.3028369,9.49772
Campbell McLauchlan_2022_A new twist on the Majorana surface code- Bosonic _intro.txt,17,1.8473226,7.7210193
Campbell McLauchlan_2024_Accommodating Fabrication Defects on Floquet Codes_intro.txt,17,1.6225113,8.317506
Can Wang_2024_Realization of fractional quantum Hall state with _intro.txt,20,1.6371863,4.3388553
Carina Boyallian_2020_An approach to Quantum Conformal Algebra_intro.txt,0,5.4480577,3.2391171
Carlo Cafaro_2013_A simple comparative analysis of exact and approxi_intro.txt,-1,-1.4898218,8.325069
Carlo Cafaro_2013_An entropic analysis of approximate quantum error _intro.txt,-1,-1.616983,7.7628174
Carlo Cafaro_2013_Approximate quantum error correction for generaliz_intro.txt,31,-1.1537809,8.308347
"Carlo Rovelli_1998_Strings, loops and others- a critical survey of th_intro.txt",6,4.406031,4.0904107
Carlos A. Perez-Delgado_2007_Local Unitary Quantum Cellular Automata_intro.txt,14,1.2672645,3.5827017
"Carlos A. Perez-Delgado_2009_What is a quantum computer, and how do we build on_intro.txt",14,0.8287004,3.2271361
